reporting_date,seller_type,source_state,payment_type,total_shipments,total_picked,d0_shipments,d1_shipments,d2_shipments,d2_plus_shipments
20260507,COM,HARYANA,pp,2,2,0,2,0,0
20260415,COM,HARYANA,pp,2,2,2,0,0,0
20260508,COM,HARYANA,pp,2,2,2,0,0,0
20260525,COM,HARYANA,pp,2,2,0,2,0,0
20260401,COM,HARYANA,pp,3,3,3,0,0,0
20260504,COM,HARYANA,pp,3,3,3,0,0,0
20260427,COM,HARYANA,pp,3,3,3,0,0,0
20260510,COM,HARYANA,pp,4,4,4,0,0,0
20260425,COM,HARYANA,pp,4,4,4,0,0,0
20260419,COM,HARYANA,pp,4,4,4,0,0,0
20260502,COM,HARYANA,pp,5,5,5,0,0,0
20260611,COM,HARYANA,pp,5,5,5,0,0,0
20260420,COM,HARYANA,pp,6,6,0,6,0,0
20260421,COM,HARYANA,pp,6,6,6,0,0,0
20260413,COM,HARYANA,pp,7,7,7,0,0,0
20260412,COM,HARYANA,pp,8,8,7,1,0,0
20260609,COM,HARYANA,pp,9,9,9,0,0,0
20260418,COM,HARYANA,pp,10,10,10,0,0,0
20260524,COM,MAHARASHTRA,pp,14,14,0,14,0,0
20260407,COM,MAHARASHTRA,pp,15,15,13,2,0,0
20260424,COM,MAHARASHTRA,pp,15,15,15,0,0,0
20260415,COM,MAHARASHTRA,pp,16,16,16,0,0,0
20260328,COM,MAHARASHTRA,pp,18,18,18,0,0,0
20260423,COM,MAHARASHTRA,pp,19,19,16,3,0,0
20260427,COM,MAHARASHTRA,pp,21,21,20,1,0,0
20260326,COM,MAHARASHTRA,pp,21,21,21,0,0,0
20260411,COM,MAHARASHTRA,pp,24,22,22,0,0,0
20260331,COM,MAHARASHTRA,pp,22,22,22,0,0,0
20260410,COM,MAHARASHTRA,pp,22,22,22,0,0,0
20260421,COM,MAHARASHTRA,pp,22,22,22,0,0,0
20260406,COM,MAHARASHTRA,pp,23,23,23,0,0,0
20260327,COM,MAHARASHTRA,pp,24,24,23,1,0,0
20260409,COM,MAHARASHTRA,pp,26,26,25,1,0,0
20260403,COM,MAHARASHTRA,pp,26,26,14,4,8,0
20260418,COM,MAHARASHTRA,pp,26,26,26,0,0,0
20260417,COM,MAHARASHTRA,pp,27,26,21,5,0,0
20260517,COM,MAHARASHTRA,pp,31,29,29,0,0,0
20260425,COM,MAHARASHTRA,pp,29,29,28,1,0,0
20260416,COM,MAHARASHTRA,pp,30,30,12,18,0,0
20260402,COM,MAHARASHTRA,pp,30,30,25,4,1,0
20260408,COM,MAHARASHTRA,pp,30,30,23,7,0,0
20260404,COM,MAHARASHTRA,pp,32,32,31,0,1,0
20260330,COM,MAHARASHTRA,pp,37,36,31,5,0,0
20260420,COM,MAHARASHTRA,pp,40,40,38,1,1,0
20260422,COM,MAHARASHTRA,pp,45,41,39,2,0,0
20260413,COM,MAHARASHTRA,pp,45,45,36,6,3,0
20260603,COM,MAHARASHTRA,pp,49,46,45,0,1,0
20260414,COM,MAHARASHTRA,pp,58,58,19,38,1,0
20260531,COM,MAHARASHTRA,pp,61,61,40,20,1,0
20260512,COM,MAHARASHTRA,pp,84,82,75,7,0,0
20260528,COM,MAHARASHTRA,pp,101,100,94,0,6,0
20260525,COM,MAHARASHTRA,pp,116,112,83,29,0,0
20260516,COM,MAHARASHTRA,pp,126,115,0,114,1,0
20260530,COM,MAHARASHTRA,pp,126,120,100,5,15,0
20260514,COM,MAHARASHTRA,pp,137,134,134,0,0,0
20260519,COM,MAHARASHTRA,pp,147,144,47,96,1,0
20260513,COM,MAHARASHTRA,pp,150,149,106,43,0,0
20260515,COM,MAHARASHTRA,pp,155,153,153,0,0,0
20260521,COM,MAHARASHTRA,pp,157,155,155,0,0,0
20260602,COM,MAHARASHTRA,pp,218,156,109,44,3,0
20260520,COM,MAHARASHTRA,pp,158,157,157,0,0,0
20260527,COM,MAHARASHTRA,pp,175,171,165,6,0,0
20260522,COM,MAHARASHTRA,pp,175,173,172,1,0,0
20260601,COM,MAHARASHTRA,pp,200,177,132,43,2,0
20260526,COM,MAHARASHTRA,pp,196,191,166,25,0,0
20260529,COM,MAHARASHTRA,pp,250,235,0,232,3,0
20260523,COM,MAHARASHTRA,pp,273,269,242,25,2,0
20260518,COM,MAHARASHTRA,pp,295,293,151,136,6,0
20260310,CRO,MAHARASHTRA,pp,2,0,0,0,0,0
20260510,CRO,HARYANA,pp,4,0,0,0,0,0
20260518,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260324,CRO,HARYANA,pp,4,0,0,0,0,0
20260414,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260608,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260520,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260424,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260611,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260518,CRO,HARYANA,pp,2,0,0,0,0,0
20260414,CRO,HARYANA,pp,2,0,0,0,0,0
20260416,CRO,HARYANA,pp,1,0,0,0,0,0
20260322,CRO,WEST BENGAL,pp,2,0,0,0,0,0
20260504,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260611,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260427,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260422,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260527,CRO,MAHARASHTRA,pp,3,0,0,0,0,0
20260312,CRO,MAHARASHTRA,pp,2,0,0,0,0,0
20260321,CRO,KARNATAKA,pp,8,0,0,0,0,0
20260413,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260323,CRO,HARYANA,pp,3,0,0,0,0,0
20260514,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260529,CRO,MAHARASHTRA,pp,6,0,0,0,0,0
20260309,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260508,CRO,KARNATAKA,pp,4,0,0,0,0,0
20260507,CRO,HARYANA,pp,1,0,0,0,0,0
20260416,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260614,CRO,HARYANA,pp,10,0,0,0,0,0
20260510,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260508,CRO,HARYANA,pp,1,0,0,0,0,0
20260521,CRO,HARYANA,pp,1,0,0,0,0,0
20260410,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260511,CRO,HARYANA,pp,1,0,0,0,0,0
20260404,CRO,HARYANA,pp,3,0,0,0,0,0
20260604,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260209,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260522,CRO,HARYANA,pp,1,0,0,0,0,0
20260415,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260603,CRO,HARYANA,pp,3,0,0,0,0,0
20260423,CRO,KARNATAKA,pp,20,0,0,0,0,0
20260509,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260522,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260405,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260605,CRO,MAHARASHTRA,pp,1,0,0,0,0,0
20260405,CRO,HARYANA,pp,3,0,0,0,0,0
20260506,CRO,KARNATAKA,pp,2,0,0,0,0,0
20260322,CRO,MAHARASHTRA,pp,2,0,0,0,0,0
20260519,CRO,KARNATAKA,pp,1,0,0,0,0,0
20260424,CRO,HARYANA,pp,3,0,0,0,0,0
20260427,CRO,HARYANA,pp,1,0,0,0,0,0
20260606,CRO,MAHARASHTRA,pp,2,0,0,0,0,0
20260505,CRO,HARYANA,pp,2,0,0,0,0,0
20260422,CRO,HARYANA,pp,3,0,0,0,0,0
20260530,CRO,MAHARASHTRA,pp,2,0,0,0,0,0
20260422,CRO,WEST BENGAL,pp,3,1,0,1,0,0
20260421,CRO,WEST BENGAL,pp,1,1,0,1,0,0
20260414,CRO,WEST BENGAL,pp,1,1,1,0,0,0
20260416,CRO,WEST BENGAL,pp,1,1,1,0,0,0
20260418,CRO,WEST BENGAL,pp,1,1,0,1,0,0
20260518,CRO,WEST BENGAL,pp,1,1,1,0,0,0
20260523,CRO,WEST BENGAL,pp,1,1,0,1,0,0
20260430,CRO,WEST BENGAL,pp,1,1,1,0,0,0
20260324,CUH,HARYANA,pp,15,0,0,0,0,0
20260324,CUH,TAMIL NADU,cod,3,0,0,0,0,0
20260324,CUH,TAMIL NADU,pp,29,0,0,0,0,0
20260322,CUH,TAMIL NADU,pp,24,0,0,0,0,0
20260323,CUH,HARYANA,pp,12,0,0,0,0,0
20260314,CUH,TAMIL NADU,cod,1,0,0,0,0,0
20260323,CUH,TAMIL NADU,cod,4,0,0,0,0,0
20260323,CUH,KARNATAKA,pp,1,0,0,0,0,0
20260530,CUH,KARNATAKA,cod,8,0,0,0,0,0
20260317,CUH,HARYANA,pp,1,0,0,0,0,0
20260319,CUH,KARNATAKA,pp,1,0,0,0,0,0
20260318,CUH,TAMIL NADU,pp,1,0,0,0,0,0
20260212,CUH,KARNATAKA,pp,3,0,0,0,0,0
20260320,CUH,HARYANA,pp,4,0,0,0,0,0
20260226,CUH,KARNATAKA,pp,6,0,0,0,0,0
20260325,CUH,HARYANA,cod,3,0,0,0,0,0
20260325,CUH,HARYANA,pp,14,0,0,0,0,0
20260325,CUH,TAMIL NADU,cod,4,0,0,0,0,0
20260319,CUH,HARYANA,pp,1,0,0,0,0,0
20260604,CUH,KARNATAKA,cod,1,0,0,0,0,0
20260322,CUH,HARYANA,pp,9,0,0,0,0,0
20260525,CUH,KARNATAKA,cod,4,0,0,0,0,0
20260307,CUH,PUNJAB,pp,1,0,0,0,0,0
20260320,CUH,PUNJAB,pp,1,0,0,0,0,0
20260326,CUH,KARNATAKA,cod,2,0,0,0,0,0
20260320,CUH,TAMIL NADU,pp,13,0,0,0,0,0
20260317,CUH,TAMIL NADU,pp,3,0,0,0,0,0
20260324,CUH,KARNATAKA,pp,1,0,0,0,0,0
20260322,CUH,KARNATAKA,pp,1,0,0,0,0,0
20260325,CUH,KARNATAKA,pp,1,0,0,0,0,0
20260325,CUH,TAMIL NADU,pp,65,0,0,0,0,0
20260325,CUH,KARNATAKA,cod,2,0,0,0,0,0
20260320,CUH,HARYANA,cod,1,0,0,0,0,0
20260319,CUH,TAMIL NADU,pp,1,0,0,0,0,0
20260506,CUH,KARNATAKA,cod,8,0,0,0,0,0
20260321,CUH,TAMIL NADU,pp,10,0,0,0,0,0
20260527,CUH,KARNATAKA,cod,2,0,0,0,0,0
20260323,CUH,TAMIL NADU,pp,43,0,0,0,0,0
20260321,CUH,TAMIL NADU,cod,3,0,0,0,0,0
20260318,CUH,HARYANA,cod,1,0,0,0,0,0
20260522,CUH,KARNATAKA,cod,1,0,0,0,0,0
20260321,CUH,HARYANA,pp,1,0,0,0,0,0
20260301,CUH,TAMIL NADU,cod,1,0,0,0,0,0
20260529,CUH,KARNATAKA,cod,2,0,0,0,0,0
20260528,CUH,KARNATAKA,cod,3,0,0,0,0,0
20260315,CUH,TAMIL NADU,pp,2,0,0,0,0,0
20260316,CUH,PUNJAB,cod,1,0,0,0,0,0
20260401,CUH,HARYANA,cod,1,1,1,0,0,0
20260328,CUH,HARYANA,cod,1,1,1,0,0,0
20260326,CUH,HARYANA,cod,1,1,1,0,0,0
20260328,CUH,PUNJAB,pp,1,1,1,0,0,0
20260408,CUH,KARNATAKA,pp,1,1,1,0,0,0
20260331,CUH,HARYANA,cod,1,1,0,1,0,0
20260513,CUH,KARNATAKA,cod,1,1,1,0,0,0
20260330,CUH,KARNATAKA,cod,4,1,1,0,0,0
20260401,CUH,KARNATAKA,pp,1,1,1,0,0,0
20260411,CUH,HARYANA,pp,1,1,1,0,0,0
20260604,CUH,TAMIL NADU,cod,1,1,1,0,0,0
20260525,CUH,TAMIL NADU,cod,1,1,1,0,0,0
20260330,CUH,KARNATAKA,pp,2,2,1,1,0,0
20260509,CUH,KARNATAKA,cod,4,2,2,0,0,0
20260512,CUH,KARNATAKA,cod,2,2,2,0,0,0
20260414,CUH,KARNATAKA,pp,2,2,2,0,0,0
20260329,CUH,HARYANA,cod,2,2,2,0,0,0
20260412,CUH,KARNATAKA,pp,2,2,1,1,0,0
20260404,CUH,KARNATAKA,pp,2,2,2,0,0,0
20260406,CUH,KARNATAKA,pp,2,2,2,0,0,0
20260331,CUH,KARNATAKA,cod,2,2,2,0,0,0
20260405,CUH,KARNATAKA,pp,2,2,1,1,0,0
20260515,CUH,KARNATAKA,cod,2,2,2,0,0,0
20260505,CUH,KARNATAKA,pp,2,2,2,0,0,0
20260508,CUH,KARNATAKA,cod,2,2,0,2,0,0
20260511,CUH,KARNATAKA,cod,2,2,2,0,0,0
20260409,CUH,KARNATAKA,pp,2,2,2,0,0,0
20260327,CUH,KARNATAKA,pp,3,3,3,0,0,0
20260411,CUH,KARNATAKA,pp,3,3,2,1,0,0
20260507,CUH,TAMIL NADU,cod,3,3,3,0,0,0
20260514,CUH,KARNATAKA,cod,3,3,1,2,0,0
20260402,CUH,HARYANA,cod,3,3,3,0,0,0
20260329,CUH,TAMIL NADU,cod,3,3,3,0,0,0
20260328,CUH,KARNATAKA,pp,4,4,4,0,0,0
20260328,CUH,TAMIL NADU,cod,4,4,4,0,0,0
20260404,CUH,HARYANA,pp,5,5,5,0,0,0
20260605,CUH,KARNATAKA,pp,5,5,5,0,0,0
20260326,CUH,TAMIL NADU,cod,5,5,5,0,0,0
20260331,CUH,TAMIL NADU,cod,5,5,4,1,0,0
20260401,CUH,TAMIL NADU,cod,5,5,5,0,0,0
20260405,CUH,HARYANA,pp,6,6,6,0,0,0
20260527,CUH,KARNATAKA,pp,6,6,6,0,0,0
20260410,CUH,HARYANA,pp,6,6,6,0,0,0
20260506,CUH,KARNATAKA,pp,7,6,6,0,0,0
20260409,CUH,HARYANA,pp,7,7,7,0,0,0
20260402,CUH,HARYANA,pp,7,7,7,0,0,0
20260327,CUH,TAMIL NADU,cod,7,7,7,0,0,0
20260403,CUH,HARYANA,pp,7,7,7,0,0,0
20260414,CUH,TAMIL NADU,pp,7,7,7,0,0,0
20260326,CUH,KARNATAKA,pp,8,8,7,1,0,0
20260330,CUH,TAMIL NADU,cod,8,8,8,0,0,0
20260507,CUH,KARNATAKA,pp,8,8,8,0,0,0
20260406,CUH,HARYANA,pp,8,8,8,0,0,0
20260520,CUH,KARNATAKA,pp,8,8,8,0,0,0
20260602,CUH,KARNATAKA,pp,10,9,9,0,0,0
20260407,CUH,HARYANA,pp,9,9,9,0,0,0
20260523,CUH,KARNATAKA,pp,10,9,6,3,0,0
20260529,CUH,KARNATAKA,pp,9,9,8,1,0,0
20260331,CUH,KARNATAKA,pp,9,9,8,1,0,0
20260526,CUH,KARNATAKA,pp,10,10,10,0,0,0
20260517,CUH,KARNATAKA,pp,11,11,11,0,0,0
20260522,CUH,KARNATAKA,pp,11,11,11,0,0,0
20260516,CUH,KARNATAKA,pp,11,11,10,1,0,0
20260408,CUH,HARYANA,pp,11,11,11,0,0,0
20260524,CUH,KARNATAKA,pp,11,11,8,3,0,0
20260530,CUH,KARNATAKA,pp,12,11,11,0,0,0
20260601,CUH,KARNATAKA,pp,11,11,9,2,0,0
20260514,CUH,KARNATAKA,pp,12,12,10,2,0,0
20260525,CUH,KARNATAKA,pp,12,12,12,0,0,0
20260508,CUH,KARNATAKA,pp,14,12,4,8,0,0
20260603,CUH,KARNATAKA,pp,14,13,13,0,0,0
20260521,CUH,KARNATAKA,pp,15,13,13,0,0,0
20260413,CUH,HARYANA,pp,14,14,14,0,0,0
20260518,CUH,KARNATAKA,pp,15,14,14,0,0,0
20260519,CUH,KARNATAKA,pp,16,15,15,0,0,0
20260511,CUH,KARNATAKA,pp,15,15,15,0,0,0
20260401,CUH,HARYANA,pp,16,16,15,1,0,0
20260531,CUH,KARNATAKA,pp,16,16,16,0,0,0
20260513,CUH,KARNATAKA,pp,17,16,16,0,0,0
20260330,CUH,HARYANA,pp,17,17,17,0,0,0
20260528,CUH,KARNATAKA,pp,18,18,15,3,0,0
20260515,CUH,KARNATAKA,pp,18,18,17,1,0,0
20260329,CUH,HARYANA,pp,19,19,19,0,0,0
20260328,CUH,HARYANA,pp,20,20,20,0,0,0
20260604,CUH,KARNATAKA,pp,20,20,20,0,0,0
20260509,CUH,KARNATAKA,pp,22,22,22,0,0,0
20260507,CUH,TAMIL NADU,pp,23,23,23,0,0,0
20260409,CUH,TAMIL NADU,pp,23,23,22,1,0,0
20260326,CUH,HARYANA,pp,25,25,25,0,0,0
20260408,CUH,TAMIL NADU,pp,25,25,21,3,1,0
20260412,CUH,HARYANA,pp,25,25,25,0,0,0
20260327,CUH,HARYANA,pp,26,26,26,0,0,0
20260512,CUH,KARNATAKA,pp,27,27,24,2,1,0
20260505,CUH,TAMIL NADU,pp,29,29,26,3,0,0
20260403,CUH,TAMIL NADU,pp,30,30,29,1,0,0
20260506,CUH,TAMIL NADU,pp,31,31,30,1,0,0
20260331,CUH,HARYANA,pp,32,32,25,7,0,0
20260510,CUH,KARNATAKA,pp,34,32,30,2,0,0
20260512,CUH,TAMIL NADU,pp,34,34,34,0,0,0
20260508,CUH,TAMIL NADU,pp,34,34,34,0,0,0
20260410,CUH,TAMIL NADU,pp,35,35,35,0,0,0
20260402,CUH,TAMIL NADU,pp,37,37,36,1,0,0
20260605,CUH,TAMIL NADU,pp,41,41,41,0,0,0
20260411,CUH,TAMIL NADU,pp,42,42,42,0,0,0
20260514,CUH,TAMIL NADU,pp,44,44,44,0,0,0
20260404,CUH,TAMIL NADU,pp,45,45,45,0,0,0
20260509,CUH,TAMIL NADU,pp,48,48,46,2,0,0
20260406,CUH,TAMIL NADU,pp,49,49,49,0,0,0
20260407,CUH,TAMIL NADU,pp,50,49,44,5,0,0
20260405,CUH,TAMIL NADU,pp,51,51,51,0,0,0
20260413,CUH,TAMIL NADU,pp,53,53,53,0,0,0
20260401,CUH,TAMIL NADU,pp,53,53,53,0,0,0
20260329,CUH,TAMIL NADU,pp,55,55,55,0,0,0
20260513,CUH,TAMIL NADU,pp,56,56,56,0,0,0
20260604,CUH,TAMIL NADU,pp,56,56,56,0,0,0
20260412,CUH,TAMIL NADU,pp,57,57,53,4,0,0
20260603,CUH,TAMIL NADU,pp,57,57,57,0,0,0
20260328,CUH,TAMIL NADU,pp,61,61,60,1,0,0
20260510,CUH,TAMIL NADU,pp,62,62,62,0,0,0
20260327,CUH,TAMIL NADU,pp,65,65,65,0,0,0
20260330,CUH,TAMIL NADU,pp,66,66,65,1,0,0
20260511,CUH,TAMIL NADU,pp,70,70,70,0,0,0
20260528,CUH,TAMIL NADU,pp,71,71,71,0,0,0
20260529,CUH,TAMIL NADU,pp,73,73,73,0,0,0
20260523,CUH,TAMIL NADU,pp,73,73,73,0,0,0
20260524,CUH,TAMIL NADU,pp,74,74,74,0,0,0
20260516,CUH,TAMIL NADU,pp,75,75,75,0,0,0
20260602,CUH,TAMIL NADU,pp,76,76,76,0,0,0
20260326,CUH,TAMIL NADU,pp,79,76,72,4,0,0
20260517,CUH,TAMIL NADU,pp,80,80,80,0,0,0
20260521,CUH,TAMIL NADU,pp,80,80,80,0,0,0
20260522,CUH,TAMIL NADU,pp,82,82,82,0,0,0
20260520,CUH,TAMIL NADU,pp,84,83,82,1,0,0
20260526,CUH,TAMIL NADU,pp,84,84,84,0,0,0
20260515,CUH,TAMIL NADU,pp,87,87,87,0,0,0
20260519,CUH,TAMIL NADU,pp,90,90,90,0,0,0
20260527,CUH,TAMIL NADU,pp,98,98,98,0,0,0
20260530,CUH,TAMIL NADU,pp,102,102,102,0,0,0
20260525,CUH,TAMIL NADU,pp,103,103,103,0,0,0
20260601,CUH,TAMIL NADU,pp,120,120,120,0,0,0
20260518,CUH,TAMIL NADU,pp,122,122,122,0,0,0
20260331,CUH,TAMIL NADU,pp,138,137,89,48,0,0
20260531,CUH,TAMIL NADU,pp,147,147,109,38,0,0
20260322,CUM,TELANGANA,cod,2,0,0,0,0,0
20260325,CUM,MAHARASHTRA,pp,3,0,0,0,0,0
20260324,CUM,TELANGANA,cod,3,0,0,0,0,0
20260321,CUM,TELANGANA,pp,2,0,0,0,0,0
20260323,CUM,TELANGANA,pp,2,0,0,0,0,0
20260323,CUM,KARNATAKA,cod,1,0,0,0,0,0
20260323,CUM,MAHARASHTRA,cod,3,0,0,0,0,0
20260325,CUM,KARNATAKA,pp,13,0,0,0,0,0
20260517,CUM,MAHARASHTRA,pp,3,0,0,0,0,0
20260518,CUM,MAHARASHTRA,cod,1,0,0,0,0,0
20260323,CUM,KARNATAKA,pp,5,0,0,0,0,0
20260322,CUM,MAHARASHTRA,pp,1,0,0,0,0,0
20260324,CUM,KARNATAKA,pp,3,0,0,0,0,0
20260322,CUM,TELANGANA,pp,3,0,0,0,0,0
20260513,CUM,KARNATAKA,pp,1,0,0,0,0,0
20260323,CUM,MAHARASHTRA,pp,3,0,0,0,0,0
20260318,CUM,TELANGANA,cod,1,0,0,0,0,0
20260322,CUM,MAHARASHTRA,cod,1,0,0,0,0,0
20260324,CUM,MAHARASHTRA,pp,1,0,0,0,0,0
20260320,CUM,TELANGANA,cod,1,0,0,0,0,0
20260324,CUM,KARNATAKA,cod,1,0,0,0,0,0
20260324,CUM,TELANGANA,pp,3,0,0,0,0,0
20260325,CUM,TELANGANA,cod,2,0,0,0,0,0
20260320,CUM,MAHARASHTRA,cod,2,0,0,0,0,0
20260325,CUM,KARNATAKA,cod,2,0,0,0,0,0
20260407,CUM,TELANGANA,cod,1,0,0,0,0,0
20260321,CUM,KARNATAKA,pp,1,0,0,0,0,0
20260320,CUM,TELANGANA,pp,1,0,0,0,0,0
20260323,CUM,TELANGANA,cod,1,0,0,0,0,0
20260313,CUM,TELANGANA,cod,1,0,0,0,0,0
20260314,CUM,TELANGANA,pp,2,0,0,0,0,0
20260427,CUM,MAHARASHTRA,cod,2,0,0,0,0,0
20260321,CUM,TELANGANA,cod,1,0,0,0,0,0
20260325,CUM,TELANGANA,pp,5,0,0,0,0,0
20260511,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260508,CUM,TELANGANA,cod,1,1,1,0,0,0
20260404,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260512,CUM,TAMIL NADU,pp,1,1,1,0,0,0
20260515,CUM,MAHARASHTRA,pp,1,1,1,0,0,0
20260326,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260421,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260326,CUM,TELANGANA,cod,1,1,1,0,0,0
20260415,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260412,CUM,MAHARASHTRA,pp,1,1,1,0,0,0
20260502,CUM,MAHARASHTRA,cod,1,1,0,1,0,0
20260514,CUM,MAHARASHTRA,pp,1,1,0,1,0,0
20260408,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260331,CUM,TELANGANA,cod,1,1,1,0,0,0
20260517,CUM,KARNATAKA,cod,1,1,0,1,0,0
20260410,CUM,TELANGANA,cod,1,1,1,0,0,0
20260414,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260512,CUM,TELANGANA,cod,1,1,1,0,0,0
20260506,CUM,TELANGANA,cod,1,1,1,0,0,0
20260429,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260421,CUM,TELANGANA,cod,1,1,1,0,0,0
20260427,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260409,CUM,MAHARASHTRA,pp,1,1,1,0,0,0
20260403,CUM,TELANGANA,cod,1,1,1,0,0,0
20260418,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260409,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260420,CUM,KARNATAKA,cod,1,1,0,1,0,0
20260410,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260419,CUM,MAHARASHTRA,pp,1,1,0,1,0,0
20260406,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260412,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260512,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260429,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260507,CUM,TELANGANA,cod,1,1,1,0,0,0
20260415,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260428,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260514,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260430,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260429,CUM,MAHARASHTRA,cod,2,1,0,0,1,0
20260518,CUM,KARNATAKA,pp,1,1,1,0,0,0
20260416,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260328,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260427,CUM,MAHARASHTRA,pp,1,1,0,1,0,0
20260422,CUM,TELANGANA,cod,1,1,1,0,0,0
20260513,CUM,MAHARASHTRA,pp,2,1,1,0,0,0
20260505,CUM,TELANGANA,cod,1,1,1,0,0,0
20260504,CUM,MAHARASHTRA,pp,3,1,0,1,0,0
20260326,CUM,MAHARASHTRA,cod,1,1,1,0,0,0
20260425,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260331,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260413,CUM,KARNATAKA,cod,1,1,1,0,0,0
20260511,CUM,TAMIL NADU,cod,1,1,0,1,0,0
20260514,CUM,TELANGANA,cod,1,1,1,0,0,0
20260407,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260402,CUM,TELANGANA,cod,2,2,2,0,0,0
20260518,CUM,TELANGANA,cod,2,2,2,0,0,0
20260426,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260503,CUM,KARNATAKA,pp,2,2,0,2,0,0
20260411,CUM,KARNATAKA,cod,2,2,2,0,0,0
20260511,CUM,TAMIL NADU,pp,2,2,0,2,0,0
20260410,CUM,MAHARASHTRA,pp,2,2,2,0,0,0
20260412,CUM,KARNATAKA,cod,2,2,2,0,0,0
20260427,CUM,TELANGANA,cod,2,2,2,0,0,0
20260423,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260519,CUM,TELANGANA,cod,2,2,2,0,0,0
20260414,CUM,TELANGANA,cod,2,2,2,0,0,0
20260510,CUM,TELANGANA,cod,2,2,2,0,0,0
20260416,CUM,KARNATAKA,cod,2,2,2,0,0,0
20260327,CUM,KARNATAKA,cod,2,2,2,0,0,0
20260515,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260511,CUM,MAHARASHTRA,pp,2,2,0,2,0,0
20260420,CUM,MAHARASHTRA,pp,2,2,2,0,0,0
20260425,CUM,MAHARASHTRA,pp,2,2,0,2,0,0
20260412,CUM,TELANGANA,cod,2,2,0,2,0,0
20260418,CUM,MAHARASHTRA,cod,2,2,0,2,0,0
20260331,CUM,MAHARASHTRA,cod,2,2,2,0,0,0
20260419,CUM,TELANGANA,cod,2,2,2,0,0,0
20260410,CUM,KARNATAKA,cod,2,2,2,0,0,0
20260512,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260504,CUM,TELANGANA,cod,2,2,0,2,0,0
20260429,CUM,TELANGANA,cod,2,2,2,0,0,0
20260401,CUM,TELANGANA,cod,2,2,2,0,0,0
20260405,CUM,TELANGANA,cod,2,2,2,0,0,0
20260421,CUM,MAHARASHTRA,pp,2,2,0,2,0,0
20260503,CUM,TELANGANA,cod,2,2,2,0,0,0
20260424,CUM,MAHARASHTRA,pp,2,2,1,0,1,0
20260408,CUM,MAHARASHTRA,cod,2,2,2,0,0,0
20260411,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260424,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260412,CUM,KARNATAKA,pp,2,2,2,0,0,0
20260502,CUM,TELANGANA,cod,2,2,2,0,0,0
20260413,CUM,TELANGANA,cod,2,2,2,0,0,0
20260502,CUM,MAHARASHTRA,pp,2,2,2,0,0,0
