reporting_date,destination_state,seller_type,payment_type,PHin,conv_num,fm_created,fm_picked,fm_d0_picked,zero_attempt_num,zero_attempt_denom,DHin,D0_OFD,First_attempt_delivered,fac_deno,total_delivered_attempts,total_attempts,rfr_num,rfr_deno,Breach_Num,Breach_Den,breach_plus1_num
20260520,GUJARAT,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260601,DELHI,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260519,HARYANA,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260707,CHHATTISGARH,BGH,pp,1,0,,,,,,,,,,,,,,,,
20260613,NAGALAND,ESA,pp,1,1,,,,,,,,,,,,,,,,
20260710,MIZORAM,INW,pp,1,0,,,,,,,,,,,,,,,,
20260509,KERALA,BSS,cod,1,1,,,,,,,,,,,,,,,,
20260512,ASSAM,SDD,pp,1,1,,,,,,,,,,,,,,0,2,0
20260424,MEGHALAYA,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260429,WEST BENGAL,IGS,pp,6,6,,,,,,,,,,,,,,,,
20260606,MADHYA PRADESH,DFX,pp,1,1,,,,,,,,,,,,,,,,
20260514,ODISHA,KIC,pp,1,1,,,,,,,,,,,,,,,,
20260603,MEGHALAYA,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260515,MAHARASHTRA,UNC,pp,6,5,,,,,,,,,,,,,,,,
20260522,ARUNACHAL PRADESH,BGH,cod,1,1,,,,,,,,,,,,,,,,
20260511,WEST BENGAL,NAH,pp,1,1,,,,,,,,,,,,,,,,
20260512,WEST BENGAL,RSL,cod,1,0,,,,1,1,,,,,,,,,,,
20260525,ODISHA,IBH,cod,1,0,,,,,,,,,,,,,,,,
20260616,,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260623,MADHYA PRADESH,TEL,pp,1,1,,,,,,,,,,,,,,,,
20260623,HARYANA,PRE,pp,3,3,,,,,,2,0,,,,,,,,,
20260506,WEST BENGAL,LSR,cod,5,5,,,,,,1,0,,,,,,,,,
20260422,,MSR,pp,1,1,,,,,,,,,,,,,,,,
20260618,WEST BENGAL,BBO,pp,1,1,,,,,,,,,,,,,,,,
20260502,HIMACHAL PRADESH,BHH,pp,1,1,,,,,,,,,,,,,,,,
20260528,GOA,MOH,cod,1,1,,,,,,,,,,,,,,,,
20260523,ODISHA,XIH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260612,ANDHRA PRADESH,ZET,cod,1,1,,,,,,,,,,,,,,,,
20260428,MAHARASHTRA,IBH,pp,2,2,,,,,,,,,,,,,,1,1,0
20260618,HARYANA,ZAA,cod,2,2,,,,,,,,,,,,,,0,1,0
20260507,MAHARASHTRA,PRE,pp,1,1,,,,1,1,,,,,,,,,0,2,0
20260619,WEST BENGAL,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260528,RAJASTHAN,LUA,cod,1,1,,,,,,,,,,,,,,,,
20260602,KARNATAKA,IBH,pp,2,2,,,,,,,,,,,,,,,,
20260628,HARYANA,RLL,cod,1,0,,,,,,,,,,,,,,,,
20260701,BIHAR,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260620,TAMIL NADU,GUD,pp,1,1,,,,,,,,,,,,,,,,
20260517,WEST BENGAL,CUM,pp,1,1,,,,,,,,,,,,,,,,
20260513,JHARKHAND,RLL,pp,2,2,,,,,,,,,,,,,,0,1,0
20260701,PUDUCHERRY,UNC,pp,2,2,,,,,,,,,,,,,,,,
20260509,TAMIL NADU,XIH,cod,1,1,,,,,,,,,,,,,,,,
20260624,PUNJAB,RLL,pp,1,1,,,,,,,,,,,,,,0,1,0
20260512,RAJASTHAN,WYG,pp,2,2,,,,,,,,,,,,,,,,
20260506,PUNJAB,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260505,TELANGANA,LSR,pp,1,1,,,,,,,,,,,,,,0,2,0
20260614,JAMMU AND KASHMIR,LOI,pp,1,1,,,,,,,,,,,,,,0,1,0
20260421,ARUNACHAL PRADESH,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260429,KARNATAKA,HOX,pp,1,1,,,,,,,,,,,,,,,,
20260511,ASSAM,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260624,UTTAR PRADESH,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260504,,EMH,pp,2,2,,,,,,,,,,,,,,,,
20260429,TAMIL NADU,RLL,pp,2,2,,,,0,1,,,,,,,,,0,1,0
20260702,PUNJAB,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260526,TELANGANA,PRE,pp,3,3,,,,,,1,0,,,,,,,,,
20260709,WEST BENGAL,ZAO,pp,1,0,,,,,,,,,,,,,,0,1,0
20260415,JHARKHAND,SWE,pp,1,1,,,,,,,,,,,,,,,,
20260622,KARNATAKA,TUN,pp,1,1,,,,,,,,,,,,,,,,
20260425,DELHI,ZBL,pp,2,2,,,,,,,,,,,,,,,,
20260521,ASSAM,PRH,cod,2,2,,,,,,1,0,,,,,,,0,2,0
20260526,RAJASTHAN,NEX,cod,1,1,,,,,,,,,,,,,,,,
20260425,KARNATAKA,NEX,pp,1,1,,,,,,,,,,,,,,,,
20260709,TRIPURA,FLO,pp,3,0,,,,,,,,,,,,,,,,
20260528,TAMIL NADU,SIE,cod,1,1,,,,,,,,,,,,,,,,
20260618,GOA,ESA,cod,1,1,,,,,,,,,,,,,,,,
20260414,PUNJAB,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260415,TAMIL NADU,ZAO,cod,1,0,,,,,,,,,,,,,,,,
20260610,HIMACHAL PRADESH,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260610,BIHAR,WZO,pp,1,1,,,,,,1,0,,,,,,,,,
20260603,ASSAM,BHH,pp,1,1,,,,,,,,,,,,,,,,
20260625,TELANGANA,NEX,pp,1,1,,,,,,,,,,,,,,0,1,0
20260419,DAMAN AND DIU DADRA AND NAGAR HAVELI,KPI,cod,1,1,,,,,,,,,,,,,,,,
20260701,GUJARAT,TEL,cod,1,1,,,,,,,,,,,,,,0,1,0
20260513,ODISHA,EPL,pp,1,1,,,,,,,,,,,,,,,,
20260626,MEGHALAYA,LSR,pp,1,1,,,,,,,,,,,,,,0,2,0
20260618,CHHATTISGARH,LUA,pp,1,1,,,,,,3,0,,,,,,,0,1,0
20260628,ANDHRA PRADESH,EML,pp,1,1,,,,,,,,,,,,,,0,1,0
20260622,UTTAR PRADESH,PRE,pp,3,2,,,,,,,,,,,,,,,,
20260630,GUJARAT,EML,pp,3,3,,,,,,,,,,,,,,,,
20260606,RAJASTHAN,ZAA,cod,4,2,,,,,,1,0,,,,,,,0,1,0
20260620,PUNJAB,TUN,pp,1,1,,,,,,,,,,,,,,,,
20260426,JHARKHAND,IOH,pp,1,1,,,,,,,,,,,,,,,,
20260518,ODISHA,ESA,cod,1,1,,,,,,,,,,,,,,,,
20260610,TRIPURA,NKD,cod,1,1,,,,,,,,,,,,,,,,
20260704,ANDHRA PRADESH,IOH,pp,8,7,,,,,,,,,,,,,,,,
20260501,BIHAR,NEX,cod,6,6,,,,,,,,,,,,,,,,
20260611,ASSAM,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260603,CHANDIGARH,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260428,BIHAR,ZEL,pp,2,2,,,,,,,,,,,,,,,,
20260430,KARNATAKA,ZCL,pp,7,7,,,,,,,,,,,,,,,,
20260602,MIZORAM,AWP,cod,4,4,,,,,,,,,,,,,,,,
20260609,MEGHALAYA,MOH,pp,1,1,,,,,,,,,,,,,,,,
20260525,HARYANA,UNC,pp,2,2,,,,4,4,,,,,,,,,,,
20260616,CHHATTISGARH,BSS,cod,2,2,,,,,,,,,,,,,,,,
20260701,,LOI,cod,2,2,,,,,,,,,,,,,,,,
20260704,KERALA,EML,cod,1,1,,,,,,,,,,,,,,0,2,0
20260427,ANDHRA PRADESH,AWP,pp,2,2,,,,,,,,,,,,,,0,2,0
20260521,JHARKHAND,IOH,pp,1,1,,,,,,,,,,,,,,0,5,0
20260706,HARYANA,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260519,ANDHRA PRADESH,LSR,cod,2,2,,,,,,,,,,,,,,,,
20260508,KARNATAKA,TYL,pp,1,1,,,,,,,,,,,,,,,,
20260701,TAMIL NADU,BGH,cod,4,4,,,,,,1,0,,,,,,,,,
20260426,MEGHALAYA,INW,pp,1,1,,,,,,,,,,,,,,,,
20260603,TRIPURA,MSR,cod,1,1,,,,,,,,,,,,,,,,
20260529,CHANDIGARH,ESA,pp,1,1,,,,,,,,,,,,,,,,
20260515,PUNJAB,SOL,cod,1,1,,,,,,,,,,,,,,,,
20260519,MIZORAM,MOH,cod,1,1,,,,,,,,,,,,,,,,
20260424,ANDHRA PRADESH,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260417,WEST BENGAL,SWT,cod,2,2,,,,,,,,,,,,,,,,
20260701,MAHARASHTRA,EML,pp,2,2,,,,,,,,,,,,,,1,2,1
20260417,MAHARASHTRA,SWT,cod,1,1,,,,,,1,0,,,,,,,0,1,0
20260428,MAHARASHTRA,ZAA,pp,3,3,,,,,,,,,,,,,,,,
20260506,HARYANA,XIH,pp,1,1,,,,,,,,,,,,,,,,
20260618,GUJARAT,IBH,cod,1,1,,,,1,1,,,,,,,,,,,
20260512,HARYANA,NEX,cod,1,1,,,,,,,,,,,,,,,,
20260510,PUDUCHERRY,MSR,cod,1,0,,,,,,,,,,,,,,,,
20260514,ODISHA,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260512,MAHARASHTRA,RSL,cod,1,0,,,,,,,,,,,,,,0,1,0
20260622,JHARKHAND,LHG,cod,1,1,,,,,,,,,,,,,,,,
20260627,RAJASTHAN,SWL,cod,1,1,,,,,,,,,,,,,,,,
20260508,UTTARAKHAND,SWT,cod,1,1,,,,,,,,,,,,,,,,
20260702,GUJARAT,EMH,pp,1,1,,,,,,,,,,,,,,,,
20260512,GUJARAT,BHH,cod,1,1,,,,,,,,,,,,,,,,
20260507,UTTAR PRADESH,ZCQ,pp,1,1,,,,,,,,,,,,,,,,
20260501,BIHAR,IBH,cod,1,0,,,,,,,,,,,,,,,,
20260526,MADHYA PRADESH,SWT,cod,2,2,,,,,,,,,,,,,,,,
20260630,ODISHA,ZAA,pp,1,1,,,,,,,,,,,,,,,,
20260414,JHARKHAND,FRI,pp,1,1,,,,,,,,,,,,,,,,
20260630,DAMAN AND DIU DADRA AND NAGAR HAVELI,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260512,MADHYA PRADESH,IBH,cod,1,1,,,,,,,,,,,,,,,,
20260506,DELHI,AWP,cod,1,0,,,,1,1,,,,,,,,,,,
20260607,NAGALAND,INW,pp,1,1,,,,,,,,,,,,,,0,1,0
20260601,BIHAR,XIH,cod,1,1,,,,,,,,,,,,,,,,
20260707,GUJARAT,SDH,pp,1,1,,,,,,,,,,,,,,0,1,0
20260517,HARYANA,ESA,cod,1,1,,,,,,,,,,,,,,,,
20260710,DAMAN AND DIU DADRA AND NAGAR HAVELI,INW,pp,1,0,,,,,,,,,,,,,,,,
20260428,JHARKHAND,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260528,MADHYA PRADESH,SDD,cod,1,1,,,,,,1,0,,,,,,,,,
20260627,MEGHALAYA,FCL,pp,2,2,,,,,,,,,,,,,,,,
20260624,MADHYA PRADESH,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260701,MADHYA PRADESH,EMB,cod,1,0,,,,,,,,,,,,,,,,
20260620,JHARKHAND,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260502,ANDHRA PRADESH,ZEL,pp,2,2,,,,,,1,0,,,,,,,,,
20260416,JAMMU AND KASHMIR,LSR,pp,1,1,,,,,,,,,,,,,,,,
20260424,HARYANA,RSL,pp,1,1,,,,,,,,,,,,,,0,1,0
20260528,DELHI,SWT,cod,2,2,,,,,,,,,,,,,,0,1,0
20260417,ODISHA,BSS,pp,1,1,,,,,,,,,,,,,,,,
20260415,UTTAR PRADESH,WZA,cod,2,2,,,,,,,,,,,,,,,,
20260608,MADHYA PRADESH,MSR,cod,1,1,,,,,,3,0,,,,,,,0,2,0
20260612,RAJASTHAN,IOH,pp,2,2,,,,,,,,,,,,,,,,
20260506,UTTARAKHAND,EMB,cod,1,1,,,,,,,,,,,,,,,,
20260622,ANDHRA PRADESH,TUN,pp,1,1,,,,,,,,,,,,,,,,
20260606,TELANGANA,NEX,pp,2,2,,,,,,,,,,,,,,,,
20260508,WEST BENGAL,ESA,cod,1,1,,,,,,,,,,,,,,,,
20260703,JAMMU AND KASHMIR,MSR,cod,1,1,,,,,,,,,,,,,,,,
20260522,CHANDIGARH,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260419,UTTARAKHAND,MSR,cod,1,1,,,,,,,,,,,,,,,,
20260610,,FCL,cod,2,1,,,,,,,,,,,,,,,,
20260501,PUNJAB,INW,cod,2,0,,,,,,,,,,,,,,,,
20260705,ANDHRA PRADESH,ZET,cod,1,1,,,,,,,,,,,,,,,,
20260624,RAJASTHAN,TEL,pp,2,2,,,,,,,,,,,,,,0,1,0
20260509,WEST BENGAL,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260519,TRIPURA,PRE,pp,2,2,,,,,,,,,,,,,,0,1,0
20260624,MANIPUR,LUA,pp,2,0,,,,,,2,0,,,,,,,,,
20260423,ANDHRA PRADESH,SOL,pp,1,1,,,,,,,,,,,,,,,,
20260702,SIKKIM,LOI,pp,1,1,,,,,,,,,,,,,,,,
20260610,KARNATAKA,EMB,pp,2,2,,,,,,1,0,,,,,,,,,
20260427,PUNJAB,LSR,cod,1,1,,,,,,,,,,,,,,,,
20260612,BIHAR,ESA,cod,1,1,,,,,,,,,,,,,,0,1,0
20260418,WEST BENGAL,IBH,cod,1,1,,,,,,,,,,,,,,,,
20260624,,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260618,RAJASTHAN,ZAA,cod,3,2,,,,,,,,,,,,,,,,
20260625,JHARKHAND,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260529,HIMACHAL PRADESH,ULT,pp,2,2,,,,,,,,,,,,,,,,
20260613,RAJASTHAN,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260515,MADHYA PRADESH,RSL,cod,1,1,,,,,,,,,,,,,,,,
20260628,NAGALAND,INW,pp,1,1,,,,,,2,0,,,,,,,,,
20260414,DELHI,LSR,cod,1,1,,,,,,,,,,,,,,,,
20260430,ODISHA,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260618,MADHYA PRADESH,TEL,pp,1,1,,,,,,1,0,,,,,,,,,
20260515,ARUNACHAL PRADESH,MSR,cod,1,0,,,,,,,,,,,,,,,,
20260510,MEGHALAYA,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260415,RAJASTHAN,ZCQ,pp,1,1,,,,,,,,,,,,,,,,
20260704,PUNJAB,ZED,pp,1,1,,,,,,1,0,,,,,,,,,
20260509,TAMIL NADU,RHY,pp,2,1,,,,,,,,,,,,,,,,
20260626,KERALA,SWE,pp,1,1,,,,,,,,,,,,,,,,
20260529,TAMIL NADU,LSR,cod,1,1,,,,,,,,,,,,,,,,
20260527,MEGHALAYA,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260627,KERALA,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260601,HIMACHAL PRADESH,ZAA,pp,1,1,,,,,,,,,,,,,,,,
20260414,UTTAR PRADESH,LSR,pp,1,1,,,,1,1,1,0,,,,,,,,,
20260415,MADHYA PRADESH,KIC,pp,1,1,,,,,,,,,,,,,,,,
20260419,GOA,BHH,cod,2,2,,,,,,,,,,,,,,,,
20260531,GUJARAT,RSL,cod,1,1,,,,,,,,,,,,,,,,
20260517,GOA,ESC,cod,1,1,,,,,,,,,,,,,,,,
20260601,WEST BENGAL,BSS,pp,1,1,,,,,,,,,,,,,,,,
20260604,,FCL,pp,5,5,,,,,,,,,,,,,,,,
20260414,MADHYA PRADESH,BHH,pp,1,1,,,,,,,,,,,,,,,,
20260618,DELHI,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260529,UTTARAKHAND,SDD,pp,1,1,,,,,,,,,,,,,,,,
20260507,BIHAR,SWE,cod,1,0,,,,,,,,,,,,,,,,
20260606,ODISHA,LTL,pp,1,1,,,,,,,,,,,,,,,,
20260511,ASSAM,IBH,pp,1,1,,,,,,,,,,,,,,,,
20260512,ANDHRA PRADESH,XIH,pp,1,1,,,,,,,,,,,,,,,,
20260702,MEGHALAYA,MSR,pp,2,2,,,,,,,,,,,,,,,,
20260509,GUJARAT,TEL,cod,1,0,,,,,,,,,,,,,,,,
20260422,RAJASTHAN,LUA,pp,1,1,,,,,,,,,,,,,,,,
20260424,ODISHA,ZCQ,pp,1,1,,,,,,,,,,,,,,,,
20260518,DAMAN AND DIU DADRA AND NAGAR HAVELI,ULT,pp,8,8,,,,,,,,,,,,,,,,
20260629,PUNJAB,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260603,ANDHRA PRADESH,WYG,pp,1,1,,,,,,,,,,,,,,,,
20260709,UTTAR PRADESH,ZAO,pp,2,0,,,,,,,,,,,,,,,,
20260429,,INW,pp,2,2,,,,,,,,,,,,,,,,
20260616,UTTARAKHAND,MSR,pp,1,1,,,,,,2,0,,,,,,,0,1,0
20260610,KARNATAKA,UNC,pp,8,8,,,,,,,,,,,,,,,,
20260613,"",HBL,pp,2,2,,,,,,,,,,,,,,,,
20260515,UTTAR PRADESH,UNC,pp,15,15,,,,,,,,,,,,,,,,
20260616,WEST BENGAL,ZAA,cod,2,1,,,,,,,,,,,,,,0,1,0
20260617,KERALA,IGS,pp,5,3,,,,,,,,,,,,,,,,
20260530,NAGALAND,IBH,pp,2,2,,,,,,,,,,,,,,,,
20260416,WEST BENGAL,UNC,pp,20,16,,,,,,,,,,,,,,0,1,0
20260528,ASSAM,RSL,cod,3,2,,,,,,,,,,,,,,,,
20260620,UTTARAKHAND,TEL,pp,2,2,,,,,,,,,,,,,,,,
20260420,CHANDIGARH,KIC,cod,1,1,,,,,,,,,,,,,,,,
20260609,ASSAM,SOL,pp,2,2,,,,,,,,,,,,,,0,1,0
20260508,TELANGANA,ZAO,cod,1,1,,,,,,,,,,,,,,,,
20260528,BIHAR,RSL,cod,2,1,,,,,,2,0,,,,,,,,,
20260627,HARYANA,SWL,pp,1,1,,,,,,1,0,,,,,,,,,
20260708,GUJARAT,BAO,cod,2,1,,,,,,,,,,,,,,,,
20260618,MADHYA PRADESH,IBH,cod,1,1,,,,,,1,0,,,,,,,,,
20260627,HIMACHAL PRADESH,BSS,pp,2,2,,,,,,,,,,,,,,,,
20260603,MEGHALAYA,FLO,cod,1,1,,,,,,,,,,,,,,,,
20260425,HARYANA,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260515,JAMMU AND KASHMIR,BSS,pp,1,1,,,,,,,,,,,,,,,,
20260414,TELANGANA,ARL,pp,2,2,,,,,,,,,,,,,,,,
20260518,ASSAM,AWP,pp,1,1,,,,,,,,,,,,,,0,2,0
20260709,SIKKIM,FCL,pp,1,0,,,,0,1,5,0,,,,,,,0,4,0
20260602,UTTAR PRADESH,ZEB,pp,1,1,,,,,,,,,,,,,,,,
20260609,ANDHRA PRADESH,EML,pp,1,1,,,,,,,,,,,,,,,,
20260604,UTTAR PRADESH,CFP,pp,1,0,,,,,,,,,,,,,,,,
20260611,JAMMU AND KASHMIR,ULT,pp,2,2,,,,,,,,,,,,,,,,
20260507,MEGHALAYA,EMB,cod,1,1,,,,,,,,,,,,,,,,
20260511,PUDUCHERRY,IOH,pp,1,1,,,,,,,,,,,,,,,,
20260704,KARNATAKA,RLL,pp,1,1,,,,,,,,,,,,,,0,2,0
20260619,TELANGANA,NEX,cod,1,1,,,,,,,,,,,,,,,,
20260623,GUJARAT,ZAA,pp,1,1,,,,,,,,,,,,,,0,2,0
20260519,WEST BENGAL,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260417,TELANGANA,RSL,pp,1,1,,,,,,,,,,,,,,,,
20260504,HIMACHAL PRADESH,SWT,pp,1,1,,,,,,1,0,,,,,,,,,
20260423,DAMAN AND DIU DADRA AND NAGAR HAVELI,HBL,pp,2,2,,,,,,,,,,,,,,,,
20260627,TAMIL NADU,NEX,pp,1,1,,,,,,2,0,,,,,,,,,
20260623,PUNJAB,TEL,pp,2,2,,,,,,,,,,,,,,0,1,0
20260525,,FCL,pp,1,1,,,,,,,,,,,,,,,,
20260622,GUJARAT,ZEB,pp,1,1,,,,,,,,,,,,,,,,
20260605,PUNJAB,VSL,pp,1,1,,,,,,,,,,,,,,,,
20260523,DELHI,NEX,pp,5,5,,,,,,,,,,,,,,,,
20260418,UTTAR PRADESH,WPV,pp,1,1,,,,,,,,,,,,,,,,
20260420,ASSAM,WXN,pp,1,1,,,,,,,,,,,,,,,,
20260513,KARNATAKA,LSR,cod,1,1,,,,,,1,0,,,,,,,,,
20260509,ASSAM,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260622,UTTARAKHAND,BSS,cod,2,2,,,,1,1,,,,,,,,,0,1,0
20260625,RAJASTHAN,RLL,pp,1,1,,,,,,,,,,,,,,0,1,0
20260602,HIMACHAL PRADESH,EML,cod,1,0,,,,,,,,,,,,,,,,
20260519,JAMMU AND KASHMIR,LUA,pp,1,1,,,,,,,,,,,,,,,,
20260704,PUNJAB,TEL,cod,1,0,,,,,,,,,,,,,,,,
20260605,PUDUCHERRY,MSR,pp,1,1,,,,,,,,,,,,,,,,
20260627,BIHAR,SOL,pp,1,1,,,,,,,,,,,,,,,,
20260627,TAMIL NADU,SWE,pp,1,1,,,,,,,,,,,,,,,,
20260518,,FCL,pp,2,2,,,,,,,,,,,,,,,,
20260629,TELANGANA,IBH,cod,1,1,,,,,,,,,,,,,,,,
20260519,CHANDIGARH,LOI,cod,2,2,,,,,,,,,,,,,,,,
20260522,ANDHRA PRADESH,SWT,pp,1,1,,,,,,,,,,,,,,0,2,0
20260524,UTTARAKHAND,MOH,cod,1,1,,,,,,,,,,,,,,0,4,0
20260529,TRIPURA,SLB,cod,1,1,,,,,,,,,,,,,,,,
20260418,MADHYA PRADESH,MOH,pp,1,1,,,,,,,,,,,,,,,,
20260704,ARUNACHAL PRADESH,FLO,pp,2,2,,,,,,,,,,,,,,,,
20260417,GUJARAT,AWP,cod,1,1,,,,,,,,,,,,,,,,
20260508,TAMIL NADU,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260531,BIHAR,TEL,cod,2,2,,,,,,,,,,,,,,,,
20260702,MEGHALAYA,EMB,cod,1,1,,,,,,,,,,,,,,,,
20260506,NAGALAND,FCL,cod,1,1,,,,,,,,,,,,,,,,
20260624,MEGHALAYA,INW,cod,1,1,,,,,,,,,,,,,,,,
20260530,GOA,TEL,pp,1,1,,,,,,,,,,,,,,,,
20260609,MIZORAM,RHY,pp,2,2,,,,,,,,,,,,,,,,
20260523,KARNATAKA,SDD,cod,1,1,,,,,,,,,,,,,,,,
20260624,CHANDIGARH,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260516,ODISHA,BHH,cod,1,1,,,,,,1,0,,,,,,,0,1,0
20260604,JAMMU AND KASHMIR,LUA,cod,1,0,,,,,,,,,,,,,,,,
20260420,PUNJAB,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260420,UTTAR PRADESH,RHY,pp,1,1,,,,,,,,,,,,,,,,
20260627,KARNATAKA,RLL,pp,1,1,,,,2,2,,,,,,,,,,,
20260709,ODISHA,ESA,cod,3,1,,,,,,1,0,,,,,,,,,
20260511,CHHATTISGARH,SDD,pp,2,2,,,,,,,,,,,,,,0,2,0
20260710,ANDHRA PRADESH,ZED,pp,1,0,,,,,,,,,,,,,,,,
20260707,CHHATTISGARH,SWT,pp,1,1,,,,,,,,,,,,,,,,
20260527,MAHARASHTRA,SWT,cod,1,0,,,,,,1,0,,,,,,,,,
20260527,GOA,TEL,cod,1,1,,,,,,,,,,,,,,,,
20260616,JHARKHAND,SDH,pp,1,1,,,,,,1,0,,,,,,,,,
20260611,MAHARASHTRA,TYL,pp,1,1,,,,,,,,,,,,,,,,
20260702,MAHARASHTRA,RLL,cod,1,1,,,,,,,,,,,,,,,,
20260511,BIHAR,ZAA,cod,1,1,,,,,,,,,,,,,,,,
20260605,KERALA,NEX,pp,1,1,,,,,,,,,,,,,,,,
20260620,KARNATAKA,UNC,pp,1,1,,,,,,,,,,,,,,,,
20260509,,LOI,pp,1,1,,,,,,,,,,,,,,,,
20260617,MIZORAM,DBL,pp,1,1,,,,,,,,,,,,,,,,
20260423,MAHARASHTRA,WXL,cod,2,2,,,,,,,,,,,,,,,,
20260601,TRIPURA,PRH,pp,1,1,,,,,,,,,,,,,,,,
20260425,PUNJAB,BGH,pp,1,1,,,,,,,,,,,,,,,,
20260502,KARNATAKA,XIH,cod,1,1,,,,,,,,,,,,,,,,
20260425,KARNATAKA,WYG,pp,1,1,,,,,,,,,,,,,,,,
20260626,CHHATTISGARH,AWP,pp,4,4,,,,,,1,0,,,,,,,0,1,0
20260608,PUNJAB,PRE,pp,2,2,,,,,,,,,,,,,,,,
20260428,MAHARASHTRA,ZAA,cod,5,5,,,,,,1,0,,,,,,,0,2,0
20260512,MEGHALAYA,MOH,cod,1,1,,,,,,,,,,,,,,,,
20260420,ODISHA,ZAA,cod,4,1,,,,,,,,,,,,,,,,
20260515,UTTAR PRADESH,ZAA,pp,1,1,,,,,,,,,,,,,,,,
20260515,PUNJAB,RSL,cod,1,0,,,,,,,,,,,,,,,,
20260518,HIMACHAL PRADESH,BHH,cod,2,1,,,,,,,,,,,,,,,,
20260418,GUJARAT,WZI,pp,1,1,,,,,,,,,,,,,,,,
20260630,GOA,LUA,cod,1,1,,,,,,,,,,,,,,,,
20260616,PUNJAB,BSS,pp,1,1,,,,,,1,0,,,,,,,,,
20260415,GOA,SWT,pp,3,3,,,,,,,,,,,,,,,,
20260523,KERALA,ZAA,cod,1,1,,,,,,1,0,,,,,,,,,
20260614,MADHYA PRADESH,ZAO,cod,1,1,,,,,,,,,,,,,,,,
20260416,JAMMU AND KASHMIR,MSR,cod,1,1,,,,,,,,,,,,,,,,
20260612,UTTAR PRADESH,SDH,pp,1,1,,,,,,,,,,,,,,,,
20260705,,FCL,cod,2,2,,,,,,,,,,,,,,,,
20260705,GUJARAT,BSS,cod,2,1,,,,,,,,,,,,,,,,
20260502,DELHI,ESA,cod,1,1,,,,,,,,,,,,,,,,
20260416,UTTAR PRADESH,WZO,pp,1,1,,,,,,,,,,,,,,,,
20260707,DELHI,SDD,cod,2,1,,,,,,,,,,,,,,,,
20260710,WEST BENGAL,ZAE,pp,1,0,,,,,,,,,,,,,,,,
20260707,GOA,LOI,pp,4,2,,,,,,1,0,,,,,,,0,2,0
20260614,ANDHRA PRADESH,KIC,pp,1,1,,,,,,,,,,,,,,,,
20260508,ASSAM,PRH,cod,1,1,,,,,,,,,,,,,,,,
20260708,GOA,SDH,cod,1,0,,,,,,,,,,,,,,,,
20260704,KARNATAKA,LUA,cod,1,0,,,,1,1,1,0,,,,,,,0,3,0
20260711,CHHATTISGARH,IBH,pp,1,0,,,,,,,,,,,,,,,,
20260502,NAGALAND,MSR,pp,1,1,,,,,,,,,,,,,,0,1,0
20260423,PUNJAB,WZA,cod,1,1,,,,,,,,,,,,,,,,
20260701,HARYANA,SDD,cod,1,1,,,,,,,,,,,,,,0,2,0
20260515,UTTAR PRADESH,BHH,pp,1,1,,,,,,,,,,,,,,,,
20260605,MANIPUR,SWL,pp,1,1,,,,,,,,,,,,,,,,
20260527,GOA,LOS,pp,1,1,,,,,,,,,,,,,,,,
20260704,MIZORAM,FLO,pp,1,0,,,,,,,,,,,,,,,,
